"La tristeza es un sentimiento humano, a veces es difícil de superar, a  pesar de intentarlo.",negativo
"A veces las cosas pasan porque simplemente así es la vida, no es bueno  ni malo, solo es algo que ocurre .",neutral
mañana será mucho mejor si todos nos llenamos de esperanza,positivo
"si nuestro esfuerzo es en vano, de nada valió la pena luchar",negativo
vamos a recorrer la carretera viendo las nubes moverse a nuestro lado.,neutral
Me siento muy bien cuando conozco personas nuevas y divertidas ,positivo
No me gusta el chocolate ni ningún tipo de comida dulce ,negativo
Me siento satisfecho cuando realizo por completo mis actividades y deberes,neutral
"cada vez que te sientas desolado, toma un respiro , reemplantea sobre lo que se trata la vida, y sigue!",positivo
ultimanente has estado demasiado enfadado si sigues así la ira te dominara,negativo
"has tenido muchos logros esta semana, no te desalientes pero tampoco te confies",neutral
Me siento muy bien cuando conozco gente nueva y divertida ,positivo
No me cae bien la gente que no le gusta el chocolate ,negativo
Me siento satisfecha cuando realizo completamente todas mis actividades y deberes ,neutral
soy feliz comigo mismo ,positivo
no sali bien en mi examen ,negativo
"esta bien, no hay problema",neutral
la solidaridad consiste en el apoyo y la aceptación de quienes queremos ,positivo
"La envidia es el sentimiento mas oscuro del ser humano, pues lo guarda con recelo",negativo
El respeto envuelve la prudencia en el actuar y el hablar ,neutral
Debemos ayudarnos unos a los otros sin esperar nada a cambio,positivo
No permitas que una persona tóxica influya en ti.,negativo
La felicidad depende de tu actitud. Eso depende de ti,neutral
Dios tiene el control de todo y tiene un plan perfecto en el cual Venezuela vera su gloria ,positivo
No pueden avanzar por que sus mentes estan contaminadas y llenas de maldad,negativo
Si todo te da igual estas haciendo las cuentas mal ,neutral
Me pongo alegre cuando bailo,positivo
Me enfado cuando alguien golpea a otra persona,negativo
No pasa nada cuando alguien no te habla,neutral
Caminado por la calle me alegré mucho al verte hoy,positivo
Como odio ver la destrucción que ha causado el gobierno en este país,negativo
Camino a casa me tropece con un arbor muy grande,neutral
La vida hay que vivirla y no dejarla pasar,positivo
Eres lo peor que le ha pasado a mi vida,negativo
Parece que eso sera lo que va pasar,neutral
"Eventualmente todo en la vida tiene sentido, todo se conecta, y en ese momento entiendes el por qué de todo. ",positivo
Hay días en los que no siento la esperanza de siempre con respecto a nuestro país,negativo
"El calentamiento global amenaza nuestras ciudades y poblaciones rurales, y aún muchos gobiernos y ciudadanos niegan su existencia.",neutral
La amor es la clave del éxito,positivo
No me gusta el odio ,negativo
Establecer relaciones con mi amigo,neutral
Acabo de comer torta de chocolate y me siento muy feliz ,positivo
No he comido en todo el día y eso me hace sentir molesta ,negativo
"No se que comeré mañana,  pero espero comer dulces ",neutral
"Cuando actuamos en congruencia con nuestros sentimientos y pensamientos, la satisfacción hacia nosotras mismas se convierte en una caricia a la autoestima.",positivo
"Vivir a diario frustración y desamparo social genera, poco a poco, que la desesperanza se convierta en un sentimiento natural y caemos en apatía social y política.",negativo
"La sociedad es el lugar de nuestra realización como seres capaces de ejercer la ciudadanía, de allí que es necesario vque la escuela nos prepare para ese ejercicio. ",neutral
Optimista ,positivo
Pesimistas,negativo
Efímero,neutral
Con los amigos la vida es hermosa y hay que disfrutarla siempre,positivo
El dolor y el desengaño acaban con los buenos sentimientos amorosos,negativo
Las avenidas de esta ciudad son angostas obscuras y muy largas ,neutral
"Cerrar ciclos, soltar o dejar ir para liberarte y volver a vivir. Para viajar liviano y sin tanto peso en el corazón. Cierra tus ojos, respira profundo y deja que la vida fluya; descubre que con el paso del tiempo todo pasa. No todo saldrá bien, pero como siempre... Tu sobrevivirás a todo.",positivo
"Algún día vas a conocer a alguien que conozca como masticas, como bebes a sorbos, como bailas cuando nadie te ve, como te ves sin peinar, como te emocionan las pequeñas cosas y todas tus manías. ¿Y sabes qué? Te va a dejar.",negativo
Nada se va hasta que nos haya enseñado lo que necesitamos saber.,neutral
Hoy soy mejor que ayer,positivo
No podre hacerlo,negativo
Me da igual si vienes,neutral
"Yes, you are very marico",positivo
Se nota lo marico que eres,negativo
Marico,neutral
Cree en ti y todo lo podrás conseguir.,positivo
La avaricia y el egoísmo son perjudiciales,negativo
Ni blanco ni negro todo es gris,neutral
Entre las grandes y maravillosas cosas de la vida estás tú,positivo
Es imposible establecer una comunicación asertiva con personas personas tan negativas como tú,negativo
"Las bases que fortalecen la vida es la paz, el amor y la unión.",neutral
"¡Estoy en mi mejor momento, he alcanzado todo lo que había soñado! Tengo mi casa ideal, un esposo espectacular, dos hermosos hijos y mi trabajo es sensacional, no parece que estuviera trabajando sino disfrutando.",positivo
"Mi perrita ayer se perdió y pase todo el día buscándola, nada que aparece. Por favor ayúdame a encontrarla que estoy muy preocupada por ella. ",negativo
"Ciertos expertos recomiendan el ejercicio para estar saludables y mantenerse en forma, yo recomiendo escuchar el cuerpo y hacer lo que el pida y necesite, puede ser ejercicio o simplemente puede ser acostarse a contemplar las estrellas. Complaces tu ser y estas saludable. ",neutral
no hay día tan malo que un buen chocolate caliente y un abrazo no puedan arreglar,positivo
"no hay agua, no hay luz, no tenemos gas, el salario no alcanza",negativo
"al salir pasare por la calle dos, cruzando con la av bolivar, antes de cantv",neutral
Hoy aprobe todos mis examenes con buena calificaciones,positivo
No me gusta este día,negativo
Estoy indeciso si ir a la biblioteca o estudiar con mi amiga,neutral
Me gusta cuando voy de compras,positivo
Odio levantarme temprano para asistir a clases,negativo
Este día en particular ha sido el más frió de todos,neutral
Disfruta cada día al máximo,positivo
Tu no puedes hacerlo,negativo
"Hoy quisiera salir,  pero esta lloviendo ",neutral
"Que grandioso es estar vivo,  gracias señor por darnos la oportunidad de un nuevo día. ",positivo
Me molesta mucho que las personas se sientan con derecho a opinar sobre mi vida,negativo
"Por más que intento acostumbrarme a lo metidas que pueden ser las personas,  no lo logro",neutral
En este bello dia te deseo exitos y mycha prosperidad,positivo
Hoy te digo que no sirves para nada no vengas,negativo
Hoy estamos aqui mañana no sabemos que va a pasar ,neutral
"Dios es amor, nos cuida a pesar de las adversidades",positivo
Nuestra Venezuela está pasando por muchos problemas en su economía,negativo
Yo amo a mis dos hijos por igual con todo el corazón,neutral
"Mi dios GRACIAS por la vida,salud y alimentos",positivo
Ya no quiero estar a tu lado,negativo
Salimos a comer torta,neutral
Todo lo puedo en Cristo que me fortalece,positivo
Soy malo para las matematicas,negativo
hoy es el día de la tierra,neutral
Supérate a diario,positivo
Eres el peor si no te esfuerzas,negativo
Eres una persona común y corriente ,neutral
"Que felicidad este año viajo a Europa, África y América",positivo
Que situación tan difícil esta pasando Fabricio y la mamá,negativo
"Mañana voy al cine con María, José, Pedro y Karina",neutral
Me siento feliz de haber sacado buenas notas este semestre,positivo
Porque no puedo entender nada de lo que me pasa a diario,negativo
No tengo forma de predecir muchas cosas que pasan a mi alrededor pero no me preocupa tanto,neutral
Siempre estoy Feliz cuando viajo a ver a mi toda mi familia ,positivo
No me gusta estar en merida por el motivo que me siento solo casi siempre y no me siento agusto,negativo
estudiar para los exámenes es algo que siempre me toca hacer los fines de semana,neutral
Salír de maduro,positivo
No salir de maduro,negativo
Salir a trabajar ,neutral
"Nuestra  vida no esta escrita, somos nuestros propios guionistas",positivo
"Lineas perpendiculares se tocan en un punto, alejadas al infinito ",negativo
"No olvides quien eres, el mundo no lo hará.",neutral
Eso es bueno,positivo
es terrible,negativo
entendido,neutral
¡Logre subir en un bus sentado a la facultad y llegue a tiempo!,positivo
Voces en mi cabeza me dicen que voy a terminar muerto,negativo
A veces escucho las noticias en la radio por la mañana ,neutral
Todo lo hace Dios confía en el,positivo
La semana pasada fue estresante,negativo
Hoy viaje con mis padres,neutral
"El dolor es temporal. Rendirte es para siempre.

",positivo
Que pedazez ver esa materia con aquel profesor malo,negativo
Al menos terminamos a tiempo dicha asignación,neutral
Me siento muy afortunado de tenerte aquí justo a mi lado,positivo
Odio a aquellos profesores que creen sabérselas todas y son muy malos dando clases,negativo
El día de hoy se puede ir a hacer compras en el supermercado sin hacer mucha cola,neutral
"Todo esto cambiara muy pronto, para bien. ",positivo
De seguro les fue mal a todos. ,negativo
Ayer me he comprado una empanada. ,neutral
Recuerda dar el máximo cada día de tu vida.,positivo
"Quizás no fue lo mejor, pero gracias por tanto.",negativo
Concéntrate y haz lo mejor que puedas.,neutral
Mi profesora es genial y es una excelente educadora ,positivo
"No puedo hacerlo, no confío en mi mismo",negativo
Las clases de piano comienza el lunes a las diez de la mañana,neutral
El autobús vendrá pronto y podremos irnos,positivo
Es culpa mía que no haya pasado el examen. Todo por no escuchar,negativo
El televisor está haciendo  un sonido extraño desde medio día.,neutral
"La película estuvo increíble, fue emocionante verla en el cine",positivo
El día es muy corto y no me alcanza para hacer todos mis deberes ,negativo
La luna particularmente hoy luce más blanca,neutral
Me encantó el regalo que me obsequiaste para mi cumpleaños,positivo
Odio cuando la gente me hace esperar,negativo
La materia no se crea ni se destruyen solo se transforma,neutral
nos recompensan por tener la respuesta,positivo
"somo nuestros actos, somos nuestras consecuencias",negativo
"Nada es Verdad, todo esta permitido",neutral
"Cada día esta lleno de nuevas oportunidades, así que aprovechalas",positivo
Me molesta la forma en como tu respondes mis preguntas ,negativo
La montaña es de color verde claro como mis ojos,neutral
"Si está en tu mente, puedes convertirlo en real",positivo
" El que teme sufrir, sufre de temor",negativo
hay momentos en que puedo ver caer a la lluvia,neutral
"Cada día que pasa estoy más cerca de cumplir mis metas, de cumplir mis sueños",positivo
Ya no soporto tener que escuchar todos tus insultos y humillaciones que me haces cada vez que te veo,negativo
Un pajarito un día volaba en cielo azul buscando comida ,neutral
Nunca es demasiado tarde para hacer lo que ames.,positivo
Nunca pensé que en la felicidad hubiera tanta tristeza.,negativo
Sigue tus sueños ellos saben el camino.,neutral
Sigamos dando lo mejor cada dia y que nada nos detenga,positivo
que mierda no sirves pero ni para recojer la escoria,negativo
que bien me alegro por todos espero que sea asi de igual siempre,neutral
"La intención no es ser feliz, es sentirse afortunado con lo que la vida te ofrece",positivo
"La mentira no sólo ofende al que la escucha, sino también al que la genera",negativo
"En el futuro, muchas de las cosas que hoy sólo se imaginan podrán hacerse realidad",neutral
Tu eres lo más grande y extraño que me ha sucedido,positivo
Alguien puede explicar por qué existe tanta decidía en este país ,negativo
Solo de ti depende el camino que tomes A lo largo de tu vida,neutral
El amor todo lo puede ,positivo
Me molestó con facilidad ,negativo
Hoy quiero hacer algo nuevo para mi vida ,neutral
Que feliz me siento por verte cumplir tus metas ,positivo
Siento que no lo puedo lograr,negativo
La situación en mi pais es controversial ,neutral
"Tu grandeza e inteligencia te harán llegar muy lejos amor
",positivo
Te odio y te desprecio y te pido no vuelvas,negativo
No soy quien para criticarte en lo que tu haces,neutral
Yo amo profundamente a mis hijos porque son lo más maravilloso del mundo,positivo
"Los hospitales de Venezuela están caóticos, no tienen insumos para curar los enfermos",negativo
"El auto que quiero es muy bueno, pero a mi no me gusta la trompa.",neutral
